match_id,team_a_id,team_b_id,team_a_name,team_b_name,match_date,competition_name,label,delta_avg_possession_pct,delta_avg_ppda,delta_avg_pressure_success_rate,delta_avg_xg_created_p90,delta_avg_xg_ratio,delta_avg_progressive_carry_pct,delta_avg_pass_completion_pct,delta_avg_passes_final_third_p90,delta_avg_pass_completion_under_pressure_pct,delta_avg_set_piece_shot_pct,is_home,form_points_delta,archetype_matchup_id,delta_matches_played,competition_weight
3930178,914,785,Italy,Croatia,2024-06-24,UEFA Euro,draw,-0.017363490975553786,0.8205128205128198,0.07655502392344488,-0.23304347826086946,1.599769319492503,-0.6061855670103087,0.5864541832669329,0.5581282872861377,0.5864541832669329,0.5338894681960376,0,3.0,5,-10,0.8
3930179,906,772,Albania,Spain,2024-06-24,UEFA Euro,loss,-3.113548092300662,4.483516483516483,-2.2158426368952697,-2.9982608695652173,-5.143021914648212,-2.0371134020618555,-1.2637450199203188,-3.8021885012998,-1.2637450199203188,-0.7278415015641293,1,-7.0,12,-18,0.8
3930179,772,906,Spain,Albania,2024-06-24,UEFA Euro,win,3.113548092300662,-4.483516483516483,2.2158426368952697,2.9982608695652173,5.143021914648212,2.0371134020618555,1.2637450199203188,3.8021885012998,1.2637450199203188,0.7278415015641293,0,7.0,3,18,0.8
3930180,941,915,Netherlands,Austria,2024-06-25,UEFA Euro,loss,0.0182773589216354,1.4652014652014644,-0.19138755980861225,0.6243478260869566,1.8477508650519032,-1.1835051546391746,0.3521912350597597,-0.058763073574753744,0.3521912350597597,0.6047966631908238,1,5.0,5,7,0.8
3930180,915,941,Austria,Netherlands,2024-06-25,UEFA Euro,win,-0.0182773589216354,-1.4652014652014644,0.19138755980861225,-0.6243478260869566,-1.8477508650519032,1.1835051546391746,-0.3521912350597597,0.058763073574753744,-0.3521912350597597,-0.6047966631908238,0,-5.0,5,-7,0.8
3930181,768,944,England,Slovenia,2024-06-25,UEFA Euro,draw,2.119259766963673,-0.7824175824175826,1.511961722488039,0.645217391304348,2.0184544405997693,-0.8247422680412368,2.0541832669322693,1.5682244120669848,2.0541832669322693,0.667361835245047,1,8.0,6,22,0.8
3930181,944,768,Slovenia,England,2024-06-25,UEFA Euro,draw,-2.119259766963673,0.7824175824175826,-1.511961722488039,-0.645217391304348,-2.0184544405997693,0.8247422680412368,-2.0541832669322693,-1.5682244120669848,-2.0541832669322693,-0.667361835245047,0,-8.0,9,-22,0.8
3930182,776,786,Denmark,Serbia,2024-06-25,UEFA Euro,draw,0.38930774503084276,0.07032967032967039,-0.23179160021265297,0.6330434782608694,0.7001153402537487,-1.5463917525773192,0.29003984063745114,0.3999758176651957,0.29003984063745114,0.9259645464025027,1,1.0,5,8,0.8
3930182,786,776,Serbia,Denmark,2024-06-25,UEFA Euro,draw,-0.38930774503084276,-0.07032967032967039,0.23179160021265297,-0.6330434782608694,-0.7001153402537487,1.5463917525773192,-0.29003984063745114,-0.3999758176651957,-0.29003984063745114,-0.9259645464025027,0,-1.0,5,-8,0.8
3930183,908,905,Slovakia,Romania,2024-06-26,UEFA Euro,draw,0.7594242631939685,-0.10842490842490815,-0.18288144603934078,-0.4278260869565218,-0.6989619377162628,-0.7876288659793812,1.3147410358565725,0.21667371984765116,1.3147410358565725,-1.5474452554744527,1,3.0,14,3,0.8
3930183,905,908,Romania,Slovakia,2024-06-26,UEFA Euro,draw,-0.7594242631939685,0.10842490842490815,0.18288144603934078,0.4278260869565218,0.6989619377162628,0.7876288659793812,-1.3147410358565725,-0.21667371984765116,-1.3147410358565725,1.5474452554744527,0,-3.0,11,-3,0.8
3930184,912,909,Czech Republic,Turkey,2024-06-26,UEFA Euro,loss,-0.414896047521133,-0.2315018315018314,-0.3338649654439131,0.2121739130434785,0.47174163783160317,1.0432989690721652,-1.3593625498007957,-0.1542832960522337,-1.3593625498007957,0.39833159541188734,1,1.0,9,0,0.8
3930184,909,912,Turkey,Czech Republic,2024-06-26,UEFA Euro,win,0.414896047521133,0.2315018315018314,0.3338649654439131,-0.2121739130434785,-0.47174163783160317,-1.0432989690721652,1.3593625498007957,0.1542832960522337,1.3593625498007957,-0.39833159541188734,0,-1.0,6,0,0.8
3938637,789,941,Poland,Netherlands,2024-06-16,UEFA Euro,loss,-0.8837103038610914,0.25787545787545807,0.4444444444444447,-0.8991304347826086,-2.1476355247981544,0.21855670103092756,-0.9609561752988041,-0.825826733571126,-0.9609561752988041,0.09384775808133458,1,-7.0,13,-2,0.8
